month,health_board,age_group,simd_quintile,presentations
2024-01,NHS Western Isles,18-25,1,33
2024-01,NHS Western Isles,18-25,2,29
2024-01,NHS Western Isles,18-25,3,20
2024-01,NHS Western Isles,18-25,4,12
2024-01,NHS Western Isles,18-25,5,6
2024-01,NHS Western Isles,26-35,1,43
2024-01,NHS Western Isles,26-35,2,15
2024-01,NHS Western Isles,26-35,3,18
2024-01,NHS Western Isles,26-35,4,9
2024-01,NHS Western Isles,26-35,5,7
2024-01,NHS Western Isles,36-45,1,15
2024-01,NHS Western Isles,36-45,2,10
2024-01,NHS Western Isles,36-45,3,11
2024-01,NHS Western Isles,36-45,4,10
2024-01,NHS Western Isles,46-55,1,19
2024-01,NHS Western Isles,46-55,2,15
2024-01,NHS Western Isles,46-55,3,11
2024-01,NHS Western Isles,46-55,4,16
2024-01,NHS Western Isles,46-55,5,4
2024-01,NHS Western Isles,56-65,1,15
2024-01,NHS Western Isles,56-65,2,8
2024-01,NHS Western Isles,56-65,3,10
2024-01,NHS Western Isles,56-65,4,5
2024-01,NHS Western Isles,56-65,5,3
2024-01,NHS Western Isles,66-75,1,9
2024-01,NHS Western Isles,66-75,2,6
2024-01,NHS Western Isles,66-75,3,5
2024-01,NHS Western Isles,66-75,4,6
2024-01,NHS Western Isles,66-75,5,3
2024-01,NHS Western Isles,76+,1,1
2024-01,NHS Western Isles,76+,3,3
2024-01,NHS Western Isles,76+,4,3
2024-02,NHS Ayrshire and Arran,0-17,1,35
2024-02,NHS Ayrshire and Arran,0-17,2,37
2024-02,NHS Ayrshire and Arran,0-17,3,28
2024-02,NHS Ayrshire and Arran,0-17,4,14
2024-02,NHS Ayrshire and Arran,0-17,5,9
2024-02,NHS Ayrshire and Arran,18-25,1,134
2024-02,NHS Ayrshire and Arran,18-25,2,112
2024-02,NHS Ayrshire and Arran,18-25,3,77
2024-02,NHS Ayrshire and Arran,18-25,4,47
2024-02,NHS Ayrshire and Arran,18-25,5,26
2024-02,NHS Ayrshire and Arran,26-35,1,106
2024-02,NHS Ayrshire and Arran,26-35,2,82
2024-02,NHS Ayrshire and Arran,26-35,3,72
2024-02,NHS Ayrshire and Arran,26-35,4,35
2024-02,NHS Ayrshire and Arran,26-35,5,23
2024-02,NHS Ayrshire and Arran,36-45,1,89
2024-02,NHS Ayrshire and Arran,36-45,2,68
2024-02,NHS Ayrshire and Arran,36-45,3,46
2024-02,NHS Ayrshire and Arran,36-45,4,27
2024-02,NHS Ayrshire and Arran,36-45,5,23
2024-02,NHS Ayrshire and Arran,46-55,1,77
2024-02,NHS Ayrshire and Arran,46-55,2,58
2024-02,NHS Ayrshire and Arran,46-55,3,47
2024-02,NHS Ayrshire and Arran,46-55,4,26
2024-02,NHS Ayrshire and Arran,46-55,5,18
2024-02,NHS Ayrshire and Arran,56-65,1,59
2024-02,NHS Ayrshire and Arran,56-65,2,27
2024-02,NHS Ayrshire and Arran,56-65,3,29
2024-02,NHS Ayrshire and Arran,56-65,4,17
2024-02,NHS Ayrshire and Arran,56-65,5,9
2024-02,NHS Ayrshire and Arran,66-75,1,36
2024-02,NHS Ayrshire and Arran,66-75,2,21
2024-02,NHS Ayrshire and Arran,66-75,3,22
2024-02,NHS Ayrshire and Arran,66-75,4,9
2024-02,NHS Ayrshire and Arran,66-75,5,3
2024-02,NHS Ayrshire and Arran,76+,1,12
2024-02,NHS Ayrshire and Arran,76+,2,5
2024-02,NHS Ayrshire and Arran,76+,3,10
2024-02,NHS Ayrshire and Arran,76+,4,5
2024-02,NHS Ayrshire and Arran,76+,5,2
2024-02,NHS Borders,0-17,1,21
2024-02,NHS Borders,0-17,2,12
2024-02,NHS Borders,0-17,3,7
2024-02,NHS Borders,0-17,4,5
2024-02,NHS Borders,0-17,5,8
2024-02,NHS Borders,18-25,1,63
2024-02,NHS Borders,18-25,2,56
2024-02,NHS Borders,18-25,3,37
2024-02,NHS Borders,18-25,4,15
2024-02,NHS Borders,18-25,5,13
2024-02,NHS Borders,26-35,1,38
2024-02,NHS Borders,26-35,2,36
2024-02,NHS Borders,26-35,3,27
2024-02,NHS Borders,26-35,4,17
2024-02,NHS Borders,26-35,5,14
2024-02,NHS Borders,36-45,1,42
2024-02,NHS Borders,36-45,2,27
2024-02,NHS Borders,36-45,3,18
2024-02,NHS Borders,36-45,4,17
2024-02,NHS Borders,36-45,5,8
2024-02,NHS Borders,46-55,1,32
2024-02,NHS Borders,46-55,2,17
2024-02,NHS Borders,46-55,3,22
2024-02,NHS Borders,46-55,4,11
2024-02,NHS Borders,46-55,5,7
2024-02,NHS Borders,56-65,1,15
2024-02,NHS Borders,56-65,2,17
2024-02,NHS Borders,56-65,3,13
2024-02,NHS Borders,56-65,4,11
2024-02,NHS Borders,56-65,5,4
2024-02,NHS Borders,66-75,1,6
2024-02,NHS Borders,66-75,2,8
2024-02,NHS Borders,66-75,3,4
2024-02,NHS Borders,66-75,4,4
2024-02,NHS Borders,66-75,5,2
2024-02,NHS Borders,76+,1,4
2024-02,NHS Borders,76+,2,5
2024-02,NHS Borders,76+,3,2
2024-02,NHS Borders,76+,4,1
2024-02,NHS Borders,76+,5,2
2024-02,NHS Dumfries and Galloway,0-17,1,23
2024-02,NHS Dumfries and Galloway,0-17,2,17
2024-02,NHS Dumfries and Galloway,0-17,3,12
2024-02,NHS Dumfries and Galloway,0-17,4,11
2024-02,NHS Dumfries and Galloway,0-17,5,6
2024-02,NHS Dumfries and Galloway,18-25,1,86
2024-02,NHS Dumfries and Galloway,18-25,2,66
2024-02,NHS Dumfries and Galloway,18-25,3,43
2024-02,NHS Dumfries and Galloway,18-25,4,27
2024-02,NHS Dumfries and Galloway,18-25,5,14
2024-02,NHS Dumfries and Galloway,26-35,1,56
2024-02,NHS Dumfries and Galloway,26-35,2,43
2024-02,NHS Dumfries and Galloway,26-35,3,34
2024-02,NHS Dumfries and Galloway,26-35,4,24
2024-02,NHS Dumfries and Galloway,26-35,5,11
2024-02,NHS Dumfries and Galloway,36-45,1,46
2024-02,NHS Dumfries and Galloway,36-45,2,50
2024-02,NHS Dumfries and Galloway,36-45,3,31
2024-02,NHS Dumfries and Galloway,36-45,4,18
2024-02,NHS Dumfries and Galloway,36-45,5,12
2024-02,NHS Dumfries and Galloway,46-55,1,52
2024-02,NHS Dumfries and Galloway,46-55,2,38
2024-02,NHS Dumfries and Galloway,46-55,3,31
2024-02,NHS Dumfries and Galloway,46-55,4,19
2024-02,NHS Dumfries and Galloway,46-55,5,15
2024-02,NHS Dumfries and Galloway,56-65,1,28
2024-02,NHS Dumfries and Galloway,56-65,2,14
2024-02,NHS Dumfries and Galloway,56-65,3,20
2024-02,NHS Dumfries and Galloway,56-65,4,15
2024-02,NHS Dumfries and Galloway,56-65,5,7
2024-02,NHS Dumfries and Galloway,66-75,1,21
2024-02,NHS Dumfries and Galloway,66-75,2,14
2024-02,NHS Dumfries and Galloway,66-75,3,5
2024-02,NHS Dumfries and Galloway,66-75,4,7
2024-02,NHS Dumfries and Galloway,66-75,5,4
2024-02,NHS Dumfries and Galloway,76+,1,6
2024-02,NHS Dumfries and Galloway,76+,2,3
2024-02,NHS Dumfries and Galloway,76+,3,4
2024-02,NHS Dumfries and Galloway,76+,4,2
2024-02,NHS Dumfries and Galloway,76+,5,3
2024-02,NHS Fife,0-17,1,37
2024-02,NHS Fife,0-17,2,28
2024-02,NHS Fife,0-17,3,25
2024-02,NHS Fife,0-17,4,15
2024-02,NHS Fife,0-17,5,14
2024-02,NHS Fife,18-25,1,145
2024-02,NHS Fife,18-25,2,109
2024-02,NHS Fife,18-25,3,66
2024-02,NHS Fife,18-25,4,54
2024-02,NHS Fife,18-25,5,43
2024-02,NHS Fife,26-35,1,102
2024-02,NHS Fife,26-35,2,92
2024-02,NHS Fife,26-35,3,59
2024-02,NHS Fife,26-35,4,41
2024-02,NHS Fife,26-35,5,27
2024-02,NHS Fife,36-45,1,75
2024-02,NHS Fife,36-45,2,68
2024-02,NHS Fife,36-45,3,35
2024-02,NHS Fife,36-45,4,29
2024-02,NHS Fife,36-45,5,22
2024-02,NHS Fife,46-55,1,78
2024-02,NHS Fife,46-55,2,50
2024-02,NHS Fife,46-55,3,51
2024-02,NHS Fife,46-55,4,20
2024-02,NHS Fife,46-55,5,23
2024-02,NHS Fife,56-65,1,60
2024-02,NHS Fife,56-65,2,32
2024-02,NHS Fife,56-65,3,25
2024-02,NHS Fife,56-65,4,23
2024-02,NHS Fife,56-65,5,15
2024-02,NHS Fife,66-75,1,21
2024-02,NHS Fife,66-75,2,18
2024-02,NHS Fife,66-75,3,14
2024-02,NHS Fife,66-75,4,6
2024-02,NHS Fife,66-75,5,4
2024-02,NHS Fife,76+,1,10
2024-02,NHS Fife,76+,2,14
2024-02,NHS Fife,76+,3,11
2024-02,NHS Fife,76+,4,3
2024-02,NHS Fife,76+,5,2
2024-02,NHS Forth Valley,0-17,1,51
2024-02,NHS Forth Valley,0-17,2,34
2024-02,NHS Forth Valley,0-17,3,20
2024-02,NHS Forth Valley,0-17,4,14
2024-02,NHS Forth Valley,0-17,5,5
2024-02,NHS Forth Valley,18-25,1,96
2024-02,NHS Forth Valley,18-25,2,81
2024-02,NHS Forth Valley,18-25,3,70
2024-02,NHS Forth Valley,18-25,4,35
2024-02,NHS Forth Valley,18-25,5,25
2024-02,NHS Forth Valley,26-35,1,100
2024-02,NHS Forth Valley,26-35,2,60
2024-02,NHS Forth Valley,26-35,3,65
2024-02,NHS Forth Valley,26-35,4,30
2024-02,NHS Forth Valley,26-35,5,29
2024-02,NHS Forth Valley,36-45,1,70
2024-02,NHS Forth Valley,36-45,2,48
2024-02,NHS Forth Valley,36-45,3,33
2024-02,NHS Forth Valley,36-45,4,14
2024-02,NHS Forth Valley,36-45,5,19
2024-02,NHS Forth Valley,46-55,1,59
2024-02,NHS Forth Valley,46-55,2,49
2024-02,NHS Forth Valley,46-55,3,34
2024-02,NHS Forth Valley,46-55,4,19
2024-02,NHS Forth Valley,46-55,5,9
2024-02,NHS Forth Valley,56-65,1,37
2024-02,NHS Forth Valley,56-65,2,30
2024-02,NHS Forth Valley,56-65,3,35
2024-02,NHS Forth Valley,56-65,4,11
2024-02,NHS Forth Valley,56-65,5,8
2024-02,NHS Forth Valley,66-75,1,15
2024-02,NHS Forth Valley,66-75,2,19
2024-02,NHS Forth Valley,66-75,3,11
2024-02,NHS Forth Valley,66-75,4,4
2024-02,NHS Forth Valley,66-75,5,7
2024-02,NHS Forth Valley,76+,1,8
2024-02,NHS Forth Valley,76+,2,7
2024-02,NHS Forth Valley,76+,3,2
2024-02,NHS Forth Valley,76+,4,1
2024-02,NHS Forth Valley,76+,5,1
2024-02,NHS Grampian,0-17,1,56
2024-02,NHS Grampian,0-17,2,40
2024-02,NHS Grampian,0-17,3,31
2024-02,NHS Grampian,0-17,4,14
2024-02,NHS Grampian,0-17,5,14
2024-02,NHS Grampian,18-25,1,179
2024-02,NHS Grampian,18-25,2,115
2024-02,NHS Grampian,18-25,3,115
2024-02,NHS Grampian,18-25,4,64
2024-02,NHS Grampian,18-25,5,39
2024-02,NHS Grampian,26-35,1,127
2024-02,NHS Grampian,26-35,2,112
2024-02,NHS Grampian,26-35,3,91
2024-02,NHS Grampian,26-35,4,33
2024-02,NHS Grampian,26-35,5,27
2024-02,NHS Grampian,36-45,1,119
2024-02,NHS Grampian,36-45,2,67
2024-02,NHS Grampian,36-45,3,55
2024-02,NHS Grampian,36-45,4,44
2024-02,NHS Grampian,36-45,5,22
2024-02,NHS Grampian,46-55,1,108
2024-02,NHS Grampian,46-55,2,77
2024-02,NHS Grampian,46-55,3,61
2024-02,NHS Grampian,46-55,4,37
2024-02,NHS Grampian,46-55,5,27
2024-02,NHS Grampian,56-65,1,55
2024-02,NHS Grampian,56-65,2,50
2024-02,NHS Grampian,56-65,3,44
2024-02,NHS Grampian,56-65,4,24
2024-02,NHS Grampian,56-65,5,14
2024-02,NHS Grampian,66-75,1,40
2024-02,NHS Grampian,66-75,2,36
2024-02,NHS Grampian,66-75,3,15
2024-02,NHS Grampian,66-75,4,10
2024-02,NHS Grampian,66-75,5,10
2024-02,NHS Grampian,76+,1,23
2024-02,NHS Grampian,76+,2,7
2024-02,NHS Grampian,76+,3,7
2024-02,NHS Grampian,76+,4,7
2024-02,NHS Grampian,76+,5,5
2024-02,NHS Greater Glasgow and Clyde,0-17,1,113
2024-02,NHS Greater Glasgow and Clyde,0-17,2,80
2024-02,NHS Greater Glasgow and Clyde,0-17,3,62
2024-02,NHS Greater Glasgow and Clyde,0-17,4,30
2024-02,NHS Greater Glasgow and Clyde,0-17,5,25
2024-02,NHS Greater Glasgow and Clyde,18-25,1,339
2024-02,NHS Greater Glasgow and Clyde,18-25,2,238
2024-02,NHS Greater Glasgow and Clyde,18-25,3,217
2024-02,NHS Greater Glasgow and Clyde,18-25,4,120
2024-02,NHS Greater Glasgow and Clyde,18-25,5,79
2024-02,NHS Greater Glasgow and Clyde,26-35,1,309
2024-02,NHS Greater Glasgow and Clyde,26-35,2,216
2024-02,NHS Greater Glasgow and Clyde,26-35,3,165
2024-02,NHS Greater Glasgow and Clyde,26-35,4,104
2024-02,NHS Greater Glasgow and Clyde,26-35,5,63
2024-02,NHS Greater Glasgow and Clyde,36-45,1,223
2024-02,NHS Greater Glasgow and Clyde,36-45,2,155
2024-02,NHS Greater Glasgow and Clyde,36-45,3,118
2024-02,NHS Greater Glasgow and Clyde,36-45,4,80
2024-02,NHS Greater Glasgow and Clyde,36-45,5,44
2024-02,NHS Greater Glasgow and Clyde,46-55,1,213
2024-02,NHS Greater Glasgow and Clyde,46-55,2,133
2024-02,NHS Greater Glasgow and Clyde,46-55,3,94
2024-02,NHS Greater Glasgow and Clyde,46-55,4,68
2024-02,NHS Greater Glasgow and Clyde,46-55,5,46
2024-02,NHS Greater Glasgow and Clyde,56-65,1,121
2024-02,NHS Greater Glasgow and Clyde,56-65,2,110
2024-02,NHS Greater Glasgow and Clyde,56-65,3,75
2024-02,NHS Greater Glasgow and Clyde,56-65,4,42
2024-02,NHS Greater Glasgow and Clyde,56-65,5,32
2024-02,NHS Greater Glasgow and Clyde,66-75,1,78
2024-02,NHS Greater Glasgow and Clyde,66-75,2,57
2024-02,NHS Greater Glasgow and Clyde,66-75,3,44
2024-02,NHS Greater Glasgow and Clyde,66-75,4,20
2024-02,NHS Greater Glasgow and Clyde,66-75,5,10
2024-02,NHS Greater Glasgow and Clyde,76+,1,27
2024-02,NHS Greater Glasgow and Clyde,76+,2,19
2024-02,NHS Greater Glasgow and Clyde,76+,3,21
2024-02,NHS Greater Glasgow and Clyde,76+,4,12
2024-02,NHS Greater Glasgow and Clyde,76+,5,4
2024-02,NHS Highland,0-17,1,34
2024-02,NHS Highland,0-17,2,22
2024-02,NHS Highland,0-17,3,24
2024-02,NHS Highland,0-17,4,17
2024-02,NHS Highland,0-17,5,10
2024-02,NHS Highland,18-25,1,128
2024-02,NHS Highland,18-25,2,88
2024-02,NHS Highland,18-25,3,78
2024-02,NHS Highland,18-25,4,52
2024-02,NHS Highland,18-25,5,43
2024-02,NHS Highland,26-35,1,99
2024-02,NHS Highland,26-35,2,76
2024-02,NHS Highland,26-35,3,65
2024-02,NHS Highland,26-35,4,36
2024-02,NHS Highland,26-35,5,23
2024-02,NHS Highland,36-45,1,71
2024-02,NHS Highland,36-45,2,61
2024-02,NHS Highland,36-45,3,42
2024-02,NHS Highland,36-45,4,25
2024-02,NHS Highland,36-45,5,18
2024-02,NHS Highland,46-55,1,67
2024-02,NHS Highland,46-55,2,45
2024-02,NHS Highland,46-55,3,48
2024-02,NHS Highland,46-55,4,23
2024-02,NHS Highland,46-55,5,16
2024-02,NHS Highland,56-65,1,59
2024-02,NHS Highland,56-65,2,59
2024-02,NHS Highland,56-65,3,37
2024-02,NHS Highland,56-65,4,24
2024-02,NHS Highland,56-65,5,15
2024-02,NHS Highland,66-75,1,26
2024-02,NHS Highland,66-75,2,25
2024-02,NHS Highland,66-75,3,19
2024-02,NHS Highland,66-75,4,11
2024-02,NHS Highland,66-75,5,4
2024-02,NHS Highland,76+,1,9
2024-02,NHS Highland,76+,2,12
2024-02,NHS Highland,76+,3,7
2024-02,NHS Highland,76+,4,3
2024-02,NHS Highland,76+,5,3
2024-02,NHS Lanarkshire,0-17,1,58
2024-02,NHS Lanarkshire,0-17,2,39
2024-02,NHS Lanarkshire,0-17,3,30
2024-02,NHS Lanarkshire,0-17,4,19
2024-02,NHS Lanarkshire,0-17,5,13
2024-02,NHS Lanarkshire,18-25,1,196
2024-02,NHS Lanarkshire,18-25,2,133
2024-02,NHS Lanarkshire,18-25,3,116
2024-02,NHS Lanarkshire,18-25,4,60
2024-02,NHS Lanarkshire,18-25,5,44
2024-02,NHS Lanarkshire,26-35,1,194
2024-02,NHS Lanarkshire,26-35,2,126
2024-02,NHS Lanarkshire,26-35,3,89
2024-02,NHS Lanarkshire,26-35,4,53
2024-02,NHS Lanarkshire,26-35,5,37
2024-02,NHS Lanarkshire,36-45,1,127
2024-02,NHS Lanarkshire,36-45,2,83
2024-02,NHS Lanarkshire,36-45,3,60
2024-02,NHS Lanarkshire,36-45,4,52
2024-02,NHS Lanarkshire,36-45,5,23
2024-02,NHS Lanarkshire,46-55,1,132
2024-02,NHS Lanarkshire,46-55,2,101
2024-02,NHS Lanarkshire,46-55,3,70
2024-02,NHS Lanarkshire,46-55,4,41
2024-02,NHS Lanarkshire,46-55,5,28
2024-02,NHS Lanarkshire,56-65,1,88
2024-02,NHS Lanarkshire,56-65,2,40
2024-02,NHS Lanarkshire,56-65,3,52
2024-02,NHS Lanarkshire,56-65,4,26
2024-02,NHS Lanarkshire,56-65,5,15
2024-02,NHS Lanarkshire,66-75,1,51
2024-02,NHS Lanarkshire,66-75,2,33
2024-02,NHS Lanarkshire,66-75,3,33
2024-02,NHS Lanarkshire,66-75,4,14
2024-02,NHS Lanarkshire,66-75,5,8
2024-02,NHS Lanarkshire,76+,1,19
2024-02,NHS Lanarkshire,76+,2,7
2024-02,NHS Lanarkshire,76+,3,9
2024-02,NHS Lanarkshire,76+,4,5
2024-02,NHS Lanarkshire,76+,5,4
2024-02,NHS Lothian,0-17,1,87
2024-02,NHS Lothian,0-17,2,62
2024-02,NHS Lothian,0-17,3,48
2024-02,NHS Lothian,0-17,4,23
2024-02,NHS Lothian,0-17,5,25
2024-02,NHS Lothian,18-25,1,321
2024-02,NHS Lothian,18-25,2,181
2024-02,NHS Lothian,18-25,3,153
2024-02,NHS Lothian,18-25,4,118
2024-02,NHS Lothian,18-25,5,49
2024-02,NHS Lothian,26-35,1,225
2024-02,NHS Lothian,26-35,2,156
2024-02,NHS Lothian,26-35,3,124
2024-02,NHS Lothian,26-35,4,67
2024-02,NHS Lothian,26-35,5,54
2024-02,NHS Lothian,36-45,1,159
2024-02,NHS Lothian,36-45,2,131
2024-02,NHS Lothian,36-45,3,96
2024-02,NHS Lothian,36-45,4,52
2024-02,NHS Lothian,36-45,5,43
2024-02,NHS Lothian,46-55,1,184
2024-02,NHS Lothian,46-55,2,106
2024-02,NHS Lothian,46-55,3,100
2024-02,NHS Lothian,46-55,4,46
2024-02,NHS Lothian,46-55,5,41
2024-02,NHS Lothian,56-65,1,128
2024-02,NHS Lothian,56-65,2,91
2024-02,NHS Lothian,56-65,3,61
2024-02,NHS Lothian,56-65,4,43
2024-02,NHS Lothian,56-65,5,33
2024-02,NHS Lothian,66-75,1,56
2024-02,NHS Lothian,66-75,2,41
2024-02,NHS Lothian,66-75,3,35
2024-02,NHS Lothian,66-75,4,18
2024-02,NHS Lothian,66-75,5,10
2024-02,NHS Lothian,76+,1,21
2024-02,NHS Lothian,76+,2,13
2024-02,NHS Lothian,76+,3,12
2024-02,NHS Lothian,76+,4,7
2024-02,NHS Lothian,76+,5,4
2024-02,NHS Orkney,0-17,1,5
2024-02,NHS Orkney,0-17,2,6
2024-02,NHS Orkney,0-17,3,3
2024-02,NHS Orkney,0-17,4,2
2024-02,NHS Orkney,0-17,5,1
2024-02,NHS Orkney,18-25,1,21
2024-02,NHS Orkney,18-25,2,13
2024-02,NHS Orkney,18-25,3,10
2024-02,NHS Orkney,18-25,4,6
2024-02,NHS Orkney,18-25,5,9
2024-02,NHS Orkney,26-35,1,16
2024-02,NHS Orkney,26-35,2,11
2024-02,NHS Orkney,26-35,3,11
2024-02,NHS Orkney,26-35,4,9
2024-02,NHS Orkney,26-35,5,1
2024-02,NHS Orkney,36-45,1,11
2024-02,NHS Orkney,36-45,2,10
2024-02,NHS Orkney,36-45,3,11
2024-02,NHS Orkney,36-45,4,5
2024-02,NHS Orkney,36-45,5,2
2024-02,NHS Orkney,46-55,1,10
2024-02,NHS Orkney,46-55,2,9
2024-02,NHS Orkney,46-55,3,4
2024-02,NHS Orkney,46-55,4,6
2024-02,NHS Orkney,46-55,5,3
2024-02,NHS Orkney,56-65,1,14
2024-02,NHS Orkney,56-65,2,7
2024-02,NHS Orkney,56-65,3,6
2024-02,NHS Orkney,56-65,4,7
2024-02,NHS Orkney,56-65,5,3
2024-02,NHS Orkney,66-75,1,7
2024-02,NHS Orkney,66-75,2,4
2024-02,NHS Orkney,66-75,4,1
2024-02,NHS Orkney,66-75,5,1
2024-02,NHS Orkney,76+,2,1
2024-02,NHS Orkney,76+,3,4
2024-02,NHS Shetland,0-17,1,1
2024-02,NHS Shetland,0-17,2,1
2024-02,NHS Shetland,0-17,3,3
2024-02,NHS Shetland,0-17,4,2
2024-02,NHS Shetland,0-17,5,2
2024-02,NHS Shetland,18-25,1,13
2024-02,NHS Shetland,18-25,2,24
2024-02,NHS Shetland,18-25,3,13
2024-02,NHS Shetland,18-25,4,5
2024-02,NHS Shetland,18-25,5,1
2024-02,NHS Shetland,26-35,1,12
2024-02,NHS Shetland,26-35,2,15
2024-02,NHS Shetland,26-35,3,14
2024-02,NHS Shetland,26-35,4,4
2024-02,NHS Shetland,26-35,5,3
2024-02,NHS Shetland,36-45,1,16
2024-02,NHS Shetland,36-45,2,8
2024-02,NHS Shetland,36-45,3,9
2024-02,NHS Shetland,36-45,4,4
2024-02,NHS Shetland,36-45,5,3
2024-02,NHS Shetland,46-55,1,12
2024-02,NHS Shetland,46-55,2,13
2024-02,NHS Shetland,46-55,3,4
2024-02,NHS Shetland,46-55,4,1
2024-02,NHS Shetland,46-55,5,2
2024-02,NHS Shetland,56-65,1,7
2024-02,NHS Shetland,56-65,2,4
2024-02,NHS Shetland,56-65,3,8
2024-02,NHS Shetland,56-65,4,1
2024-02,NHS Shetland,66-75,1,6
2024-02,NHS Shetland,66-75,2,5
2024-02,NHS Shetland,66-75,3,2
2024-02,NHS Shetland,66-75,4,1
2024-02,NHS Shetland,66-75,5,1
2024-02,NHS Shetland,76+,1,1
2024-02,NHS Shetland,76+,2,2
2024-02,NHS Shetland,76+,3,1
2024-02,NHS Shetland,76+,4,1
2024-02,NHS Shetland,76+,5,1
2024-02,NHS Tayside,0-17,1,47
2024-02,NHS Tayside,0-17,2,38
2024-02,NHS Tayside,0-17,3,27
2024-02,NHS Tayside,0-17,4,16
2024-02,NHS Tayside,0-17,5,12
2024-02,NHS Tayside,18-25,1,189
2024-02,NHS Tayside,18-25,2,104
2024-02,NHS Tayside,18-25,3,98
2024-02,NHS Tayside,18-25,4,51
2024-02,NHS Tayside,18-25,5,36
2024-02,NHS Tayside,26-35,1,143
2024-02,NHS Tayside,26-35,2,81
2024-02,NHS Tayside,26-35,3,87
2024-02,NHS Tayside,26-35,4,47
2024-02,NHS Tayside,26-35,5,34
2024-02,NHS Tayside,36-45,1,97
2024-02,NHS Tayside,36-45,2,86
2024-02,NHS Tayside,36-45,3,59
2024-02,NHS Tayside,36-45,4,27
2024-02,NHS Tayside,36-45,5,22
2024-02,NHS Tayside,46-55,1,96
2024-02,NHS Tayside,46-55,2,67
2024-02,NHS Tayside,46-55,3,56
2024-02,NHS Tayside,46-55,4,32
2024-02,NHS Tayside,46-55,5,25
2024-02,NHS Tayside,56-65,1,61
2024-02,NHS Tayside,56-65,2,42
2024-02,NHS Tayside,56-65,3,43
2024-02,NHS Tayside,56-65,4,21
2024-02,NHS Tayside,56-65,5,16
2024-02,NHS Tayside,66-75,1,44
2024-02,NHS Tayside,66-75,2,28
2024-02,NHS Tayside,66-75,3,21
2024-02,NHS Tayside,66-75,4,8
2024-02,NHS Tayside,66-75,5,6
2024-02,NHS Tayside,76+,1,8
2024-02,NHS Tayside,76+,2,9
2024-02,NHS Tayside,76+,3,7
2024-02,NHS Tayside,76+,4,8
2024-02,NHS Tayside,76+,5,4
2024-02,NHS Western Isles,0-17,1,7
2024-02,NHS Western Isles,0-17,2,10
2024-02,NHS Western Isles,0-17,3,9
2024-02,NHS Western Isles,0-17,4,4
2024-02,NHS Western Isles,0-17,5,1
2024-02,NHS Western Isles,18-25,1,30
2024-02,NHS Western Isles,18-25,2,21
2024-02,NHS Western Isles,18-25,3,19
2024-02,NHS Western Isles,18-25,4,6
2024-02,NHS Western Isles,18-25,5,7
2024-02,NHS Western Isles,26-35,1,15
2024-02,NHS Western Isles,26-35,2,24
2024-02,NHS Western Isles,26-35,3,7
2024-02,NHS Western Isles,26-35,4,5
2024-02,NHS Western Isles,26-35,5,7
2024-02,NHS Western Isles,36-45,1,11
2024-02,NHS Western Isles,36-45,2,7
2024-02,NHS Western Isles,36-45,3,9
2024-02,NHS Western Isles,36-45,4,2
2024-02,NHS Western Isles,36-45,5,3
2024-02,NHS Western Isles,46-55,1,14
2024-02,NHS Western Isles,46-55,2,11
2024-02,NHS Western Isles,46-55,3,15
2024-02,NHS Western Isles,46-55,4,6
2024-02,NHS Western Isles,46-55,5,3
2024-02,NHS Western Isles,56-65,1,10
2024-02,NHS Western Isles,56-65,2,10
2024-02,NHS Western Isles,56-65,3,4
2024-02,NHS Western Isles,56-65,4,2
2024-02,NHS Western Isles,56-65,5,5
2024-02,NHS Western Isles,66-75,1,6
2024-02,NHS Western Isles,66-75,2,3
2024-02,NHS Western Isles,66-75,3,2
2024-02,NHS Western Isles,66-75,5,1
2024-02,NHS Western Isles,76+,1,1
2024-02,NHS Western Isles,76+,2,2
2024-02,NHS Western Isles,76+,5,1
2024-03,NHS Ayrshire and Arran,0-17,1,48
2024-03,NHS Ayrshire and Arran,0-17,2,36
2024-03,NHS Ayrshire and Arran,0-17,3,29
2024-03,NHS Ayrshire and Arran,0-17,4,20
2024-03,NHS Ayrshire and Arran,0-17,5,5
2024-03,NHS Ayrshire and Arran,18-25,1,147
2024-03,NHS Ayrshire and Arran,18-25,2,93
2024-03,NHS Ayrshire and Arran,18-25,3,51
2024-03,NHS Ayrshire and Arran,18-25,4,48
2024-03,NHS Ayrshire and Arran,18-25,5,25
2024-03,NHS Ayrshire and Arran,26-35,1,92
2024-03,NHS Ayrshire and Arran,26-35,2,73
2024-03,NHS Ayrshire and Arran,26-35,3,61
2024-03,NHS Ayrshire and Arran,26-35,4,36
2024-03,NHS Ayrshire and Arran,26-35,5,30
2024-03,NHS Ayrshire and Arran,36-45,1,72
2024-03,NHS Ayrshire and Arran,36-45,2,46
2024-03,NHS Ayrshire and Arran,36-45,3,45
2024-03,NHS Ayrshire and Arran,36-45,4,27
2024-03,NHS Ayrshire and Arran,36-45,5,21
2024-03,NHS Ayrshire and Arran,46-55,1,69
2024-03,NHS Ayrshire and Arran,46-55,2,60
2024-03,NHS Ayrshire and Arran,46-55,3,31
2024-03,NHS Ayrshire and Arran,46-55,4,28
2024-03,NHS Ayrshire and Arran,46-55,5,23
2024-03,NHS Ayrshire and Arran,56-65,1,40
2024-03,NHS Ayrshire and Arran,56-65,2,38
2024-03,NHS Ayrshire and Arran,56-65,3,23
2024-03,NHS Ayrshire and Arran,56-65,4,11
